Tarih,Saat,PTF (TL/MWh),PTF (USD/MWh),PTF (EUR/MWh),Yük Tahmin Planı (MWh),Toplam(MWh),Doğalgaz,Rüzgar,Linyit,Taş Kömür,İthal Kömür,Fueloil,Jeotermal,Barajlı,Nafta,Biyokütle,Akarsu,Gunes,Diğer
2025-10-19,05:00,"3.144,00","75,24","64,31","29.220,00","26.519,51","8.266,02","1.649,40","3.955,60","122,00","8.641,00","5,00","1.081,65","1.043,54","0,00","993,06","546,35","33,59","182,30"
2025-10-19,06:00,"3.194,01","76,44","65,34","29.341,00","26.554,85","8.320,13","1.766,07","3.936,60","122,00","8.641,00","5,00","1.083,06","777,84","0,00","978,86","598,09","171,11","155,09"
2025-10-19,07:00,"3.047,78","72,94","62,34","28.817,00","26.513,74","6.669,04","1.774,43","3.910,60","122,00","8.648,00","7,50","1.082,36","866,14","0,00","991,22","565,46","1.699,54","177,45"
2025-10-19,08:00,"2.250,00","53,85","46,03","29.795,00","26.778,49","3.017,34","1.900,50","3.725,20","122,00","8.128,00","12,90","1.074,63","1.333,64","0,00","1.008,81","624,86","5.599,81","230,80"
2025-10-19,09:00,"1.499,99","35,90","30,68","31.001,00","28.902,91","2.546,05","2.098,71","3.488,30","122,00","7.007,50","15,80","1.057,37","1.546,04","0,00","1.039,44","609,21","9.083,41","289,08"
2025-10-19,10:00,"947,01","22,66","19,37","32.583,00","30.090,30","2.542,72","2.312,69","3.510,30","122,00","6.051,80","17,70","1.039,19","1.619,24","0,00","1.067,19","485,22","10.992,21","330,04"
2025-10-19,11:00,"1.042,00","24,94","21,31","33.407,00","30.875,32","2.564,18","2.692,07","3.424,30","122,00","5.432,50","10,90","1.016,81","1.952,44","0,00","1.060,72","654,93","11.597,80","346,67"
2025-10-19,12:00,"356,00","8,52","7,28","33.558,00","31.193,49","2.567,14","3.091,62","3.426,40","122,00","5.729,50","8,10","993,54","1.893,64","0,00","1.071,40","587,45","11.362,41","340,29"
2025-10-19,13:00,"1.000,01","23,93","20,46","34.020,00","31.377,77","2.743,34","3.459,39","3.483,60","122,00","6.035,50","7,70","975,96","2.106,34","0,00","1.050,05","609,51","10.462,85","321,53"
2025-10-19,14:00,"1.499,99","35,90","30,68","34.255,00","31.452,23","3.049,54","3.745,00","3.499,10","122,00","6.987,80","6,70","961,56","2.200,24","0,00","1.046,86","593,89","8.949,29","290,25"
2025-10-19,15:00,"2.999,99","71,80","61,37","34.132,00","31.009,20","4.157,84","3.861,45","3.605,10","122,00","8.219,90","9,40","951,85","1.574,44","0,00","1.042,30","608,64","6.612,70","243,58"
2025-10-19,16:00,"3.400,00","81,37","69,55","34.271,00","31.675,27","7.470,13","3.809,30","3.757,00","122,00","8.424,00","7,00","955,12","1.844,54","0,00","1.031,28","723,51","3.342,90","188,49"
2025-10-19,17:00,"3.400,00","81,37","69,55","35.047,00","32.604,62","9.624,40","3.569,52","3.761,50","122,00","8.411,00","7,30","966,96","3.381,04","0,00","1.004,15","875,46","729,35","151,94"
2025-10-19,18:00,"3.400,00","81,37","69,55","37.095,00","34.845,35","10.711,36","3.541,59","3.782,50","122,00","8.599,00","7,00","982,98","4.712,04","0,00","1.001,09","1.114,18","97,48","174,13"
2025-10-19,19:00,"3.400,00","81,37","69,55","37.631,00","35.040,45","10.731,88","3.458,69","3.790,50","122,00","8.599,00","5,00","1.000,72","4.942,44","0,00","1.004,69","1.158,56","19,44","207,53"
2025-10-19,20:00,"3.400,00","81,37","69,55","36.920,00","34.694,86","10.755,20","3.397,65","3.790,50","122,00","8.599,00","5,00","1.018,12","4.699,84","0,00","1.004,94","1.081,94","13,28","207,39"
2025-10-19,21:00,"3.400,00","81,37","69,55","35.866,00","33.501,59","10.196,42","3.380,85","3.800,50","122,00","8.599,00","5,00","1.030,42","4.143,34","0,00","1.008,25","992,29","16,08","207,44"
2025-10-19,22:00,"2.647,99","63,37","54,17","34.671,00","32.550,64","9.201,58","3.274,66","3.830,50","122,00","8.599,00","5,00","1.043,67","4.469,24","0,00","1.001,75","779,93","15,84","207,47"
2025-10-19,23:00,"2.946,00","70,50","60,26","33.155,00","31.060,97","9.088,98","2.996,89","3.850,50","122,00","8.599,00","5,00","1.051,19","3.532,24","0,00","997,35","593,62","16,59","207,61"
2025-10-20,00:00,"3.230,00","77,30","66,07","32.038,00","29.083,34","8.757,65","2.601,76","3.856,50","122,00","8.695,70","5,00","1.052,15","2.281,84","0,00","982,97","480,17","18,25","229,35"
2025-10-20,01:00,"2.950,00","70,60","60,34","30.435,00","27.527,96","8.066,25","2.500,76","3.883,50","122,00","8.695,70","5,00","1.057,72","1.485,84","0,00","982,01","483,21","16,64","229,33"
2025-10-20,02:00,"2.616,00","62,61","53,51","29.379,00","26.697,65","7.806,45","2.348,97","3.918,50","122,00","8.695,70","5,00","1.062,31","1.046,24","0,00","971,06","478,49","13,60","229,33"
2025-10-20,03:00,"2.250,01","53,85","46,03","28.679,00","26.263,71","7.582,35","2.220,10","4.061,50","122,00","8.680,00","0,00","1.070,69","883,04","0,00","979,52","421,10","14,10","229,31"
2025-10-20,04:00,"2.250,00","53,85","46,03","28.556,00","25.930,43","7.240,15","2.172,96","4.092,10","122,00","8.680,00","0,00","1.074,27","882,94","0,00","979,34","441,36","15,96","229,35"
2025-10-20,05:00,"2.527,34","60,48","51,70","28.940,00","26.441,37","7.621,65","2.093,88","4.111,50","122,00","8.680,00","5,00","1.077,05","1.011,04","0,00","974,17","487,40","28,18","229,50"
2025-10-20,06:00,"2.395,07","57,32","48,99","29.992,00","27.133,38","8.274,30","2.026,44","4.111,50","122,00","8.680,00","5,00","1.079,26","970,74","0,00","970,12","498,95","163,31","231,76"
2025-10-20,07:00,"3.350,00","80,17","68,53","32.580,00","29.620,22","9.228,68","1.960,11","4.085,70","122,00","8.717,50","7,40","1.068,76","1.325,34","0,00","964,25","579,33","1.314,39","246,76"
2025-10-20,08:00,"3.400,00","81,37","69,55","38.444,00","34.175,04","10.659,28","1.831,78","4.107,40","122,00","8.719,50","9,80","1.063,33","1.486,54","0,00","988,87","749,84","4.173,24","263,46"
2025-10-20,09:00,"3.400,00","81,37","69,55","40.438,00","37.151,34","10.642,51","1.714,12","4.111,70","122,00","8.733,50","12,40","1.049,57","1.525,74","0,00","1.005,39","734,33","7.199,22","300,86"
2025-10-20,10:00,"3.240,00","77,54","66,28","41.185,00","38.536,40","10.326,46","1.649,10","3.918,49","122,00","8.736,50","14,20","1.034,39","1.487,64","0,00","1.023,57","663,71","9.226,90","333,44"
2025-10-20,11:00,"3.167,77","75,81","64,80","41.475,00","39.461,25","10.544,11","1.587,03","3.938,50","122,00","8.707,70","14,90","1.013,01","1.154,24","0,00","1.044,86","617,38","10.364,53","352,99"
2025-10-20,12:00,"2.155,99","51,60","44,10","39.441,00","37.853,58","8.953,43","1.667,47","3.934,59","122,00","8.707,70","10,00","988,94","964,34","0,00","1.041,12","576,42","10.531,13","356,44"
2025-10-20,13:00,"2.944,00","70,46","60,22","39.566,00","39.154,56","10.724,83","1.770,90","3.973,90","122,00","8.707,70","13,70","973,86","949,54","0,00","1.023,83","584,21","9.965,13","344,96"
2025-10-20,14:00,"3.389,64","81,12","69,34","40.575,00","40.288,43","12.589,03","1.766,92","3.932,80","122,00","8.704,70","12,20","962,16","1.534,84","0,00","1.014,20","698,18","8.634,87","316,53"
2025-10-20,15:00,"3.400,00","81,37","69,55","40.514,00","40.073,26","14.054,85","1.751,90","3.915,90","122,00","8.697,00","9,40","957,15","2.150,54","0,00","1.010,96","736,96","6.385,78","280,82"
2025-10-20,16:00,"3.400,00","81,37","69,55","41.307,00","38.939,15","14.204,56","1.777,42","3.907,30","122,00","8.689,00","7,00","960,92","3.775,64","0,00","987,62","883,69","3.379,86","244,14"
2025-10-20,17:00,"3.400,00","81,37","69,55","42.124,00","38.210,68","14.245,41","1.621,42","3.896,90","122,00","8.681,00","7,00","961,86","5.479,04","0,00","984,83","1.059,83","933,20","218,19"
2025-10-20,18:00,"3.400,00","81,37","69,55","43.271,00","39.055,72","14.546,28","1.560,66","3.878,60","122,00","8.743,70","7,00","976,28","6.696,74","0,00","972,28","1.214,77","127,16","210,25"
2025-10-20,19:00,"3.400,00","81,37","69,55","42.942,00","38.976,89","14.586,14","1.578,45","3.884,60","122,00","8.744,32","5,00","1.005,22","6.477,54","0,00","976,40","1.361,54","27,65","208,03"
2025-10-20,20:00,"3.400,00","81,37","69,55","41.914,00","38.198,06","14.611,73","1.473,23","3.876,60","122,00","8.745,70","5,00","1.013,82","5.817,94","0,00","977,10","1.330,87","16,68","207,39"
2025-10-20,21:00,"3.400,00","81,37","69,55","40.596,00","36.920,41","14.533,09","1.389,88","3.842,60","122,00","8.743,70","5,00","1.025,32","4.910,94","0,00","980,71","1.142,16","17,59","207,42"
2025-10-20,22:00,"3.400,00","81,37","69,55","38.682,00","36.122,07","14.547,85","1.164,64","3.789,60","122,00","8.745,70","5,00","1.039,07","4.429,44","0,00","983,78","1.070,09","17,50","207,40"
2025-10-20,23:00,"3.176,34","76,02","64,97","36.365,00","34.444,21","14.182,74","1.021,36","3.786,70","122,00","8.745,70","5,00","1.046,59","3.377,24","0,00","974,41","959,72","15,35","207,40"
2025-10-21,00:00,"3.168,70","75,83","64,82","34.660,00","32.449,47","12.857,06","907,81","3.811,60","124,00","9.228,50","5,00","1.041,62","2.462,74","0,00","973,87","792,30","14,76","230,21"
2025-10-21,01:00,"2.646,00","63,32","54,13","33.270,00","30.479,78","11.851,14","868,04","3.927,60","124,00","9.228,50","5,00","1.046,99","1.483,24","0,00","973,08","730,05","11,97","230,17"
2025-10-21,02:00,"2.900,01","69,40","59,32","32.322,00","29.418,55","11.395,04","836,37","3.883,60","124,00","9.228,50","5,00","1.054,29","998,14","0,00","951,47","697,92","13,90","230,32"
2025-10-21,03:00,"2.646,00","63,32","54,13","31.676,00","28.758,11","11.002,44","851,22","3.874,60","124,00","9.228,50","5,00","1.061,47","856,54","0,00","942,10","568,42","13,46","230,36"
2025-10-21,04:00,"2.605,00","62,34","53,29","31.556,00","28.335,14","10.820,24","884,16","3.701,60","184,00","9.228,50","5,00","1.066,35","691,44","0,00","943,83","563,24","16,25","230,53"
2025-10-21,05:00,"2.584,33","61,85","52,86","31.936,00","28.648,93","10.856,84","908,50","3.704,40","214,00","9.228,50","5,00","1.067,07","847,54","0,00","940,83","617,11","28,03","231,11"
2025-10-21,06:00,"2.999,99","71,80","61,37","32.894,00","29.683,62","11.702,44","973,45","3.812,90","249,00","9.228,50","5,00","1.068,24","679,74","0,00","937,36","641,36","152,38","233,25"
2025-10-21,07:00,"2.900,01","69,40","59,32","35.072,00","31.483,61","12.236,84","1.024,77","3.697,35","249,00","9.203,00","7,30","1.067,61","900,74","0,00","956,29","700,26","1.192,16","248,29"
2025-10-21,08:00,"3.400,00","81,37","69,55","39.636,00","35.718,13","12.735,54","1.156,82","3.720,95","249,00","9.205,00","15,50","1.059,37","1.784,44","0,00","969,01","824,26","3.733,99","264,25"
2025-10-21,09:00,"3.390,00","81,13","69,35","41.259,00","38.396,56","12.734,72","1.270,68","3.760,05","249,00","9.218,00","18,20","1.042,39","1.535,14","0,00","985,61","739,70","6.551,59","291,48"
2025-10-21,10:00,"3.174,33","75,97","64,93","41.632,00","39.546,20","12.258,64","1.306,22","3.856,60","249,00","9.220,00","16,90","1.018,33","982,94","0,00","998,32","745,62","8.568,36","325,27"
2025-10-21,11:00,"2.615,99","62,61","53,51","41.871,00","40.083,21","11.852,84","1.301,96","3.932,50","249,00","9.248,50","13,80","1.002,50","917,94","0,00","1.006,60","653,02","9.563,29","341,26"
2025-10-21,12:00,"2.584,34","61,85","52,86","39.902,00","38.774,56","10.662,84","1.335,08","3.945,00","249,00","9.248,50","16,40","990,33","753,04","0,00","1.009,30","540,79","9.691,29","332,99"
2025-10-21,13:00,"2.998,00","71,75","61,33","40.111,00","39.432,31","12.141,92","1.304,57","3.971,10","249,00","9.247,50","22,00","980,13","773,04","0,00","1.003,80","545,41","8.861,45","332,39"
2025-10-21,14:00,"3.389,99","81,13","69,34","40.999,00","39.985,93","13.392,79","1.246,96","4.022,40","249,00","9.226,50","20,90","973,26","1.506,64","0,00","995,37","630,34","7.400,34","321,43"
2025-10-21,15:00,"3.380,01","80,89","69,14","40.998,00","39.503,94","13.981,88","1.171,33","4.102,70","249,00","9.233,50","17,70","974,86","2.436,44","0,00","987,18","692,91","5.369,32","287,12"
2025-10-21,16:00,"3.400,00","81,37","69,55","41.858,00","38.536,50","14.207,16","1.072,46","4.123,05","249,00","9.227,50","10,70","982,54","3.769,54","0,00","979,99","773,25","2.890,29","251,02"
2025-10-21,17:00,"3.400,00","81,37","69,55","42.750,00","38.602,02","14.457,13","1.066,64","3.934,65","249,00","9.219,50","6,20","990,53","5.736,94","0,00","961,79","916,12","838,61","224,91"
2025-10-21,18:00,"3.400,00","81,37","69,55","43.661,00","39.264,34","14.790,08","1.129,41","3.946,35","249,00","9.184,50","5,00","1.002,57","6.427,24","0,00","969,52","1.224,28","118,75","217,64"
2025-10-21,19:00,"3.400,00","81,37","69,55","43.317,00","39.060,39","14.838,42","1.201,35","3.890,35","249,00","9.218,50","5,00","1.011,12","6.090,24","0,00","971,75","1.339,97","28,77","215,92"
2025-10-21,20:00,"3.400,00","81,37","69,55","42.269,00","38.289,26","14.869,12","1.294,23","3.893,35","235,00","9.218,50","5,00","1.019,26","5.357,04","0,00","963,23","1.204,91","14,22","215,40"
2025-10-21,21:00,"3.400,00","81,37","69,55","41.070,00","37.328,20","14.909,53","1.355,41","3.953,60","249,00","9.218,50","5,00","1.027,28","4.337,94","0,00","970,58","1.073,08","12,84","215,44"
2025-10-21,22:00,"3.199,01","76,56","65,44","39.595,00","36.363,89","14.505,34","1.422,64","3.981,60","239,00","9.218,75","5,00","1.035,65","3.914,74","0,00","966,63","845,61","11,61","217,32"
2025-10-21,23:00,"3.180,01","76,10","65,05","37.581,00","34.816,04","13.731,35","1.557,86","3.981,60","249,00","9.219,26","5,00","1.040,15","3.047,14","0,00","973,06","780,57","11,45","219,60"
2025-10-22,00:00,"3.300,01","78,80","67,59","34.625,00","32.662,72","12.498,91","1.680,67","3.911,60","240,00","9.315,99","5,00","1.039,49","2.000,44","0,00","975,80","742,07","12,35","240,40"
2025-10-22,01:00,"3.076,48","73,47","63,01","33.244,00","30.751,11","11.210,01","1.762,42","3.925,60","240,00","9.317,10","5,00","1.045,43","1.404,84","0,00","969,52","619,31","11,51","240,37"
2025-10-22,02:00,"2.999,99","71,64","61,44","32.205,00","29.934,91","10.814,21","1.852,68","3.915,60","249,00","9.314,50","5,00","1.050,43","933,84","0,00","967,61","580,61","11,08","240,35"
2025-10-22,03:00,"2.451,00","58,53","50,20","31.619,00","28.749,56","9.629,01","1.975,10","3.915,60","249,00","9.317,50","5,00","1.056,58","879,14","0,00","973,97","497,12","11,13","240,41"
2025-10-22,04:00,"2.384,00","56,93","48,83","31.366,00","28.455,62","9.390,51","2.082,89","3.918,60","249,00","9.317,50","5,00","1.057,26","714,14","0,00","973,21","493,68","13,40","240,43"
2025-10-22,05:00,"2.351,00","56,14","48,15","31.706,00","28.773,21","9.374,31","2.122,29","3.949,10","249,00","9.314,50","5,00","1.059,22","1.017,24","0,00","971,78","446,70","23,27","240,80"
2025-10-22,06:00,"2.699,99","64,47","55,30","32.792,00","30.039,41","10.680,01","2.081,96","3.919,70","249,00","9.314,50","5,00","1.059,85","807,44","0,00","983,93","551,75","143,39","242,88"
2025-10-22,07:00,"3.094,00","73,88","63,37","35.167,00","32.177,73","11.437,51","2.206,17","3.908,60","249,00","9.320,50","5,40","1.060,44","909,34","0,00","977,50","597,93","1.246,62","258,72"
2025-10-22,08:00,"3.400,00","81,19","69,64","40.035,00","36.306,20","11.680,60","2.344,15","3.923,90","249,00","9.323,50","7,50","1.054,85","1.501,14","0,00","1.018,28","736,57","4.177,19","289,52"
2025-10-22,09:00,"3.400,00","81,19","69,64","41.678,00","38.643,35","11.521,42","2.516,48","3.936,40","249,00","9.336,50","10,80","1.039,17","1.096,74","0,00","1.018,07","665,76","6.923,94","329,07"
2025-10-22,10:00,"3.145,01","75,10","64,41","41.761,00","39.660,04","10.743,41","2.620,01","3.929,29","249,00","9.340,50","9,30","1.017,81","901,74","0,00","1.042,00","649,87","8.800,59","356,52"
2025-10-22,11:00,"3.097,01","73,96","63,43","41.894,00","40.175,62","10.503,09","2.869,79","3.992,50","249,00","9.337,50","7,10","999,96","772,94","0,00","1.044,99","569,24","9.460,24","369,27"
2025-10-22,12:00,"2.300,00","54,92","47,11","39.987,00","38.142,79","8.316,84","3.024,52","4.017,60","249,00","9.341,50","0,00","969,54","753,14","0,00","1.029,97","543,67","9.528,65","368,36"
2025-10-22,13:00,"2.584,24","61,71","52,93","40.049,00","38.692,11","9.491,44","3.167,42","3.998,54","249,00","9.340,50","6,10","957,79","737,34","0,00","1.029,04","474,13","8.885,28","355,53"
2025-10-22,14:00,"3.129,99","74,74","64,11","41.112,00","40.410,42","11.524,74","3.190,69","3.968,15","249,00","9.335,50","6,60","946,77","1.759,04","0,00","1.027,88","537,74","7.541,26","323,05"
2025-10-22,15:00,"3.100,00","74,03","63,49","41.171,00","39.568,08","12.661,09","3.085,60","3.982,55","249,00","9.332,50","6,70","943,12","2.051,54","0,00","1.028,48","580,78","5.358,98","287,74"
2025-10-22,16:00,"3.400,00","81,19","69,64","41.778,00","39.389,80","14.011,54","2.748,76","4.017,05","249,00","9.324,50","5,80","944,90","3.242,04","0,00","1.010,23","695,33","2.899,73","240,92"
2025-10-22,17:00,"3.400,00","81,19","69,64","42.603,00","39.256,89","14.433,24","2.440,02","3.838,45","249,00","9.315,50","5,20","954,26","5.113,24","0,00","1.001,04","890,64","797,81","218,49"
2025-10-22,18:00,"3.400,00","81,19","69,64","43.109,00","39.974,05","14.528,14","2.346,10","3.979,35","249,00","9.314,50","5,00","970,27","6.115,64","0,00","997,35","1.115,60","140,12","212,98"
2025-10-22,19:00,"3.400,00","81,19","69,64","42.724,00","39.529,41","14.550,31","2.404,65","3.924,35","249,00","9.314,98","5,00","981,12","5.695,04","0,00","1.012,28","1.149,49","31,71","211,48"
2025-10-22,20:00,"3.400,00","81,19","69,64","41.859,00","38.710,00","14.549,41","2.608,59","3.924,35","249,00","9.315,15","5,00","987,87","4.737,54","0,00","1.011,01","1.097,86","12,96","211,26"
2025-10-22,21:00,"3.400,00","81,19","69,64","40.747,00","37.921,93","14.395,31","2.893,30","3.973,35","249,00","9.315,26","5,00","1.010,72","3.922,24","0,00","1.000,00","932,36","13,90","211,49"
2025-10-22,22:00,"3.057,17","73,00","62,61","39.097,00","36.358,89","13.259,41","3.193,80","3.981,35","249,00","9.314,50","5,00","1.022,77","3.262,74","0,00","1.007,34","839,22","12,48","211,28"
2025-10-22,23:00,"3.097,00","73,96","63,43","37.182,00","34.613,85","11.876,91","3.414,07","3.945,65","249,00","9.314,50","5,00","1.027,41","2.788,74","0,00","1.005,91","763,16","12,41","211,09"
2025-10-23,00:00,"3.150,00","75,20","64,71","34.809,00","32.352,44","10.077,37","3.756,90","3.996,55","249,00","9.260,00","5,00","1.033,34","2.021,44","0,00","999,19","705,96","13,80","233,89"
2025-10-23,01:00,"3.246,00","77,49","66,68","33.507,00","30.663,15","9.066,67","3.906,80","4.034,35","249,00","9.260,00","5,00","1.038,04","1.297,44","0,00","996,29","563,22","12,44","233,90"
2025-10-23,02:00,"2.401,01","57,32","49,32","32.400,00","29.553,05","7.922,02","4.021,19","4.081,60","249,00","9.260,00","5,00","1.042,84","1.196,64","0,00","997,55","531,38","11,96","233,87"
2025-10-23,03:00,"2.300,00","54,91","47,25","31.832,00","28.865,44","7.520,42","4.037,07","4.062,60","249,00","9.266,00","0,00","1.048,13","921,64","0,00","1.002,01","511,70","12,76","234,11"
2025-10-23,04:00,"2.401,00","57,32","49,32","31.718,00","28.717,75","7.529,12","4.147,73","4.081,60","249,00","9.266,00","5,00","1.052,70","722,14","0,00","998,89","415,59","15,68","234,30"
2025-10-23,05:00,"2.599,25","62,05","53,39","32.014,00","28.977,92","7.702,42","4.152,97","4.094,60","249,00","9.266,00","5,00","1.058,54","773,24","0,00","996,89","419,40","25,02","234,84"
2025-10-23,06:00,"3.093,01","73,84","63,54","32.935,00","29.965,58","8.369,12","4.200,28","4.089,20","249,00","9.266,00","5,00","1.028,21","889,34","0,00","999,64","501,97","131,20","236,62"
2025-10-23,07:00,"3.400,00","81,17","69,84","34.978,00","31.997,22","8.615,94","4.290,14","4.107,35","249,00","9.323,50","5,70","1.019,17","1.221,54","0,00","1.008,27","604,95","1.296,31","255,35"
